title,url,price_raw,price_value,price_currency,location_text,posted_date_raw,posted_date,time_raw,card_id,district_id,district_name
Chilonzor Novza metro yonida,https://www.olx.uz/d/obyavlenie/chilonzor-novza-metro-yonida-ID4enQ9.html,330 у.е.,330.0,у.е,,,,,4enQ9,23,chilonzor
,https://www.olx.uz/d/obyavlenie/sdam-2-komnatnuyu-chilanzar-9-orientir-rayhon-400-ue-ID4d1SN.html,,,,,,,,4d1SN,23,chilonzor
Сдам 2  комнатную Чиланзар 9 Ориентир Райхон 400 уе,https://www.olx.uz/d/obyavlenie/sdam-2-komnatnuyu-chilanzar-9-orientir-rayhon-400-ue-ID4d1SN.html,400 у.е.,400.0,у.е,,,,,4d1SN,23,chilonzor
,https://www.olx.uz/d/obyavlenie/sdaetsya-v-arendu-1-komnatnaya-kvartira-v-chilanzarskom-rayone-ID4dcK1.html,,,,,,,,4dcK1,23,chilonzor
Сдаётся в Аренду 1 комнатная квартира в Чиланзарском районе,https://www.olx.uz/d/obyavlenie/sdaetsya-v-arendu-1-komnatnaya-kvartira-v-chilanzarskom-rayone-ID4dcK1.html,600 у.е.,600.0,у.е,,,,,4dcK1,23,chilonzor
,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-na-ul-arnasay-ID3qjEg.html,,,,,,,,3qjEg,23,chilonzor
Сдается квартира.. на ул.Арнасай,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-na-ul-arnasay-ID3qjEg.html,650 у.е.,650.0,у.е,,,,,3qjEg,23,chilonzor
,https://www.olx.uz/d/obyavlenie/metro-hamza-novza-uyutnaya-kvartira-s-remontom-mebelyu-i-tehnikoy-ID4enLS.html,,,,,,,,4enLS,23,chilonzor
метро Хамза (Новза) ! Уютная квартира с ремонтом мебелью и техникой,https://www.olx.uz/d/obyavlenie/metro-hamza-novza-uyutnaya-kvartira-s-remontom-mebelyu-i-tehnikoy-ID4enLS.html,305 у.е. Договорная,305.0,у.е,,,,,4enLS,23,chilonzor
,https://www.olx.uz/d/obyavlenie/sdaetsya-evro-kvartira-ID2M3FI.html,,,,,,,,2M3FI,23,chilonzor
Сдается Евро квартира,https://www.olx.uz/d/obyavlenie/sdaetsya-evro-kvartira-ID2M3FI.html,600 у.е.,600.0,у.е,,,,,2M3FI,23,chilonzor
ТОП,https://www.olx.uz/d/obyavlenie/sdaetsya-v-dolgosrochnuyu-arendu-2h-kom-2-etazh-4-etazhnyy-dom-metro-novza-ID4enZB.html,,,,,,,,4enZB,23,chilonzor
Сдаётся в долгосрочную аренду 2х ком 2 этаж 4 этажный дом. метро Новза,https://www.olx.uz/d/obyavlenie/sdaetsya-v-dolgosrochnuyu-arendu-2h-kom-2-etazh-4-etazhnyy-dom-metro-novza-ID4enZB.html,400 у.е.,400.0,у.е,,,,,4enZB,23,chilonzor
ТОП,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-ID4ekqw.html,,,,,,,,4ekqw,23,chilonzor
Сдаётся квартира,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-ID4ekqw.html,850 у.е. Договорная,850.0,у.е,,,,,4ekqw,23,chilonzor
ТОП,https://www.olx.uz/d/obyavlenie/novza-metro-chilanzar-5-kvartil-zhk-novostroyka-3-komnatnaya-arenda-ID4433v.html,,,,,,,,4433v,23,chilonzor
Новза метро Чиланзар 5- квартиль ЖК новостройка 3 комнатная аренда,https://www.olx.uz/d/obyavlenie/novza-metro-chilanzar-5-kvartil-zhk-novostroyka-3-komnatnaya-arenda-ID4433v.html,700 у.е. Договорная,700.0,у.е,,,,,4433v,23,chilonzor
,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-ID1FYGE.html,,,,,,,,1FYGE,23,chilonzor
Сдаётся квартира,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-ID1FYGE.html,800 у.е.,800.0,у.е,,,,,1FYGE,23,chilonzor
,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-novostroy-metro-novza-ng9134-ID4dZal.html,,,,,,,,4dZal,23,chilonzor
Сдается квартира новострой метро Новза Ng9134,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-novostroy-metro-novza-ng9134-ID4dZal.html,800 у.е.,800.0,у.е,,,,,4dZal,23,chilonzor
,https://www.olx.uz/d/obyavlenie/chilonzor-13-3-3-4-orientir-farhod-bozori-oilaga-600-ID4enMc.html,,,,,,,,4enMc,23,chilonzor
Чилонзор 13   3/3/4 ориентир Фарход бозори оилага 600,https://www.olx.uz/d/obyavlenie/chilonzor-13-3-3-4-orientir-farhod-bozori-oilaga-600-ID4enMc.html,600 у.е.,600.0,у.е,,,,,4enMc,23,chilonzor
,https://www.olx.uz/d/obyavlenie/chilonzor-11-kv-arenda-ID3G30W.html,,,,,,,,3G30W,23,chilonzor
Chilonzor 11 kv arenda,https://www.olx.uz/d/obyavlenie/chilonzor-11-kv-arenda-ID3G30W.html,1 100 000 сум,1100000.0,сум,,,,,3G30W,23,chilonzor
,https://www.olx.uz/d/obyavlenie/arenda-kvartira-uzbek-filim-zhk-hitech-3-komnatnaya-evro-kvartira-ID4dcDm.html,,,,,,,,4dcDm,23,chilonzor
аренда квартира  узбек филим ЖК HiTECH  3 комнатная Евро Квартира,https://www.olx.uz/d/obyavlenie/arenda-kvartira-uzbek-filim-zhk-hitech-3-komnatnaya-evro-kvartira-ID4dcDm.html,1 000 у.е.,1000.0,у.е,,,,,4dcDm,23,chilonzor
,https://www.olx.uz/d/obyavlenie/srochno-sdaetsya-2-kom-3-9-na-chilanzare-or-r-metro-chilanzar-ID38i4D.html,,,,,,,,38i4D,23,chilonzor
Срочно сдаётся! 2-ком/3/9. На Чиланзаре. Ор-р Метро Чиланзар .,https://www.olx.uz/d/obyavlenie/srochno-sdaetsya-2-kom-3-9-na-chilanzare-or-r-metro-chilanzar-ID38i4D.html,500 у.е. Договорная,500.0,у.е,,,,,38i4D,23,chilonzor
,https://www.olx.uz/d/obyavlenie/sdaetsya-2-kom-kvartira-v-chilanzare-metro-chilanzar-ID4enHC.html,,,,,,,,4enHC,23,chilonzor
Сдается 2-ком квартира в Чиланзаре | Метро Чиланзар,https://www.olx.uz/d/obyavlenie/sdaetsya-2-kom-kvartira-v-chilanzare-metro-chilanzar-ID4enHC.html,500 у.е.,500.0,у.е,,,,,4enHC,23,chilonzor
,https://www.olx.uz/d/obyavlenie/arenda-2-kom-kvartira-v-chilanzare-ID4enpG.html,,,,,,,,4enpG,23,chilonzor
Аренда 2 ком квартира в Чиланзаре,https://www.olx.uz/d/obyavlenie/arenda-2-kom-kvartira-v-chilanzare-ID4enpG.html,550 у.е.,550.0,у.е,,,,,4enpG,23,chilonzor
,https://www.olx.uz/d/obyavlenie/chilonzor-7-sport-tavar-3-hona-ID4enHr.html,,,,,,,,4enHr,23,chilonzor
Чилонзор 7 спорт тавар 3 хона,https://www.olx.uz/d/obyavlenie/chilonzor-7-sport-tavar-3-hona-ID4enHr.html,450 у.е.,450.0,у.е,,,,,4enHr,23,chilonzor
,https://www.olx.uz/d/obyavlenie/vashe-idealnoe-prostranstvo-2h-kom-kvartira-na-chilanzare-ID3w4aD.html,,,,,,,,3w4aD,23,chilonzor
Ваше Идеальное Пространство 2х.ком Квартира на ЧИЛАНЗАРЕ,https://www.olx.uz/d/obyavlenie/vashe-idealnoe-prostranstvo-2h-kom-kvartira-na-chilanzare-ID3w4aD.html,550 у.е. Договорная,550.0,у.е,,,,,3w4aD,23,chilonzor
ТОП,https://www.olx.uz/d/obyavlenie/kvartira-bollarga-chilonzor-metro-750-ming-som-ID3LTah.html,,,,,,,,3LTah,23,chilonzor
Kvartira bollarga  chilonzor metro 750 ming som,https://www.olx.uz/d/obyavlenie/kvartira-bollarga-chilonzor-metro-750-ming-som-ID3LTah.html,750 000 сум,750000.0,сум,,,,,3LTah,23,chilonzor
ТОП,https://www.olx.uz/d/obyavlenie/chilonzor-2-kvartal-2-xona-kvartira-ijaraga-ID4ekXx.html,,,,,,,,4ekXx,23,chilonzor
Chilonzor 2 Kvartal 2 xona kvartira Ijaraga,https://www.olx.uz/d/obyavlenie/chilonzor-2-kvartal-2-xona-kvartira-ijaraga-ID4ekXx.html,600 у.е. Договорная,600.0,у.е,,,,,4ekXx,23,chilonzor
ТОП,https://www.olx.uz/d/obyavlenie/chilonzor-metro-ID3Il46.html,,,,,,,,3Il46,23,chilonzor
Чилонзор   метро,https://www.olx.uz/d/obyavlenie/chilonzor-metro-ID3Il46.html,80 у.е.,80.0,у.е,,,,,3Il46,23,chilonzor
,https://www.olx.uz/d/obyavlenie/shuxrat-chorrahada-2xona-uy-ijaraga-beriladi-ID4enEX.html,,,,,,,,4enEX,23,chilonzor
Shuxrat chorrahada 2xona uy ijaraga beriladi,https://www.olx.uz/d/obyavlenie/shuxrat-chorrahada-2xona-uy-ijaraga-beriladi-ID4enEX.html,500 у.е.,500.0,у.е,,,,,4enEX,23,chilonzor
,https://www.olx.uz/d/obyavlenie/chilanzarskiy-rayon-16-kvartil-3-komnatnaya-kvartira-arenda-ID3Y469.html,,,,,,,,3Y469,23,chilonzor
Чиланзарский район 16- квартиль 3 комнатная квартира аренда,https://www.olx.uz/d/obyavlenie/chilanzarskiy-rayon-16-kvartil-3-komnatnaya-kvartira-arenda-ID3Y469.html,600 у.е.,600.0,у.е,,,,,3Y469,23,chilonzor
,https://www.olx.uz/d/obyavlenie/sdaetsya-chilanzar-4-1komn-novyy-remont-ID4dAqJ.html,,,,,,,,4dAqJ,23,chilonzor
