title,url,price_raw,price_value,price_currency,location_text,posted_date_raw,posted_date,time_raw,card_id,district_id,district_name
"Chilonzor uchtepa tumani 3 xona oila,bollar,qizlar",https://www.olx.uz/d/obyavlenie/chilonzor-uchtepa-tumani-3-xona-oila-bollar-qizlar-ID4fbCY.html,500 у.е.,500.0,у.е,,,,,4fbCY,23,chilonzor
Аренда квартира Чиланзар 13  3/3/4 оилага узок мудаттга ориентир Фархо,https://www.olx.uz/d/obyavlenie/arenda-kvartira-chilanzar-13-3-3-4-oilaga-uzok-mudattga-orientir-farho-ID4evWP.html,600 у.е.,600.0,у.е,,,,,4evWP,23,chilonzor
Srochna arendaga oq tepa sohil boyi,https://www.olx.uz/d/obyavlenie/srochna-arendaga-oq-tepa-sohil-boyi-ID4fbsZ.html,650 у.е.,650.0,у.е,,,,,4fbsZ,23,chilonzor
Сдаётся Квартира на Метро Новза,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-na-metro-novza-ID4a3Yr.html,350 у.е.,350.0,у.е,,,,,4a3Yr,23,chilonzor
Аренда  Чилонзор 6. Метро Улугбек 2 комнат 350 уе.,https://www.olx.uz/d/obyavlenie/arenda-chilonzor-6-metro-ulugbek-2-komnat-350-ue-ID4fa52.html,350 у.е.,350.0,у.е,,,,,4fa52,23,chilonzor
Срочно сдается 1 комнатная Парус Чиланзар 6,https://www.olx.uz/d/obyavlenie/srochno-sdaetsya-1-komnatnaya-parus-chilanzar-6-ID450M0.html,350 у.е.,350.0,у.е,,,,,450M0,23,chilonzor
Новза срочно сдается 1 комнатная,https://www.olx.uz/d/obyavlenie/novza-srochno-sdaetsya-1-komnatnaya-ID464MH.html,370 у.е.,370.0,у.е,,,,,464MH,23,chilonzor
Батальон Срочно сдается 2 комнатная Чиланзар 19,https://www.olx.uz/d/obyavlenie/batalon-srochno-sdaetsya-2-komnatnaya-chilanzar-19-ID46qo3.html,400 у.е.,400.0,у.е,,,,,46qo3,23,chilonzor
Bunyodkor stadion yonida,https://www.olx.uz/d/obyavlenie/bunyodkor-stadion-yonida-ID4fa21.html,180 у.е.,180.0,у.е,,,,,4fa21,23,chilonzor
Срочно сдается 1 комнатная Катартал оптовый 5 квартал,https://www.olx.uz/d/obyavlenie/srochno-sdaetsya-1-komnatnaya-katartal-optovyy-5-kvartal-ID45oai.html,400 у.е.,400.0,у.е,,,,,45oai,23,chilonzor
Новза срочно сдается 1 комнатная 5 квартал,https://www.olx.uz/d/obyavlenie/novza-srochno-sdaetsya-1-komnatnaya-5-kvartal-ID45ZJQ.html,400 у.е.,400.0,у.е,,,,,45ZJQ,23,chilonzor
Новза срочно сдается 3 комнатная,https://www.olx.uz/d/obyavlenie/novza-srochno-sdaetsya-3-komnatnaya-ID45of1.html,500 у.е.,500.0,у.е,,,,,45of1,23,chilonzor
Чиланзар 6- квартиль  жк новостройка 2 передел3 комнатная квартира,https://www.olx.uz/d/obyavlenie/chilanzar-6-kvartil-zhk-novostroyka-2-peredel3-komnatnaya-kvartira-ID3ZmsS.html,600 у.е. Договорная,600.0,у.е,,,,,3ZmsS,23,chilonzor
Kvartira bollarga  chilonzor metro 750 ming som,https://www.olx.uz/d/obyavlenie/kvartira-bollarga-chilonzor-metro-750-ming-som-ID3LTah.html,750 000 сум,750000.0,сум,,,,,3LTah,23,chilonzor
Chilonzor 3 xona navastroyka ijaraga,https://www.olx.uz/d/obyavlenie/chilonzor-3-xona-navastroyka-ijaraga-ID4emkY.html,500 у.е.,500.0,у.е,,,,,4emkY,23,chilonzor
Сдаётся Квартира Метро Новза,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-metro-novza-ID4aQfH.html,400 у.е.,400.0,у.е,,,,,4aQfH,23,chilonzor
Новза спорт товары срочно сдается 1 Комнатная,https://www.olx.uz/d/obyavlenie/novza-sport-tovary-srochno-sdaetsya-1-komnatnaya-ID464Nl.html,350 у.е.,350.0,у.е,,,,,464Nl,23,chilonzor
Новза метро Чиланзар 2х-ком Новостройка аренда,https://www.olx.uz/d/obyavlenie/novza-metro-chilanzar-2h-kom-novostroyka-arenda-ID44mcQ.html,550 у.е. Договорная,550.0,у.е,,,,,44mcQ,23,chilonzor
Пионерская Чил 1 Срочно сдается 2 комнатная,https://www.olx.uz/d/obyavlenie/pionerskaya-chil-1-srochno-sdaetsya-2-komnatnaya-ID46bdP.html,400 у.е.,400.0,у.е,,,,,46bdP,23,chilonzor
Чиланзар 5 Срочно сдается 1 ком Новза,https://www.olx.uz/d/obyavlenie/chilanzar-5-srochno-sdaetsya-1-kom-novza-ID450KA.html,400 у.е.,400.0,у.е,,,,,450KA,23,chilonzor
kvartiraga bollar olinadi,https://www.olx.uz/d/obyavlenie/kvartiraga-bollar-olinadi-ID3aNJA.html,75 у.е. Договорная,75.0,у.е,,,,,3aNJA,23,chilonzor
Сдаётся Чиланзар ул. Мукимий 1в2 2 этаж.,https://www.olx.uz/d/obyavlenie/sdaetsya-chilanzar-ul-mukimiy-1v2-2-etazh-ID4dZph.html,500 у.е.,500.0,у.е,,,,,4dZph,23,chilonzor
Сдаётся  Квартира GOLDEN HOUSE Новза новостройка,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-golden-house-novza-novostroyka-ID2Y5Sv.html,1 200 у.е.,1200.0,у.е,,,,,2Y5Sv,23,chilonzor
Чилонзор ц квартал 2 ком сдаю,https://www.olx.uz/d/obyavlenie/chilonzor-ts-kvartal-2-kom-sdayu-ID4fbmp.html,400 у.е.,400.0,у.е,,,,,4fbmp,23,chilonzor
Novza metro 3 xonali ijara Chilonzor Mukumiy Chilonzor 1-kvartal Новза,https://www.olx.uz/d/obyavlenie/novza-metro-3-xonali-ijara-chilonzor-mukumiy-chilonzor-1-kvartal-novza-ID4eN5u.html,500 у.е. Договорная,500.0,у.е,,,,,4eN5u,23,chilonzor
Аренда квартира Чиланзар,https://www.olx.uz/d/obyavlenie/arenda-kvartira-chilanzar-ID3plMA.html,350 у.е.,350.0,у.е,,,,,3plMA,23,chilonzor
Bollaga kvartira Chilonzor G9A-kvartal,https://www.olx.uz/d/obyavlenie/bollaga-kvartira-chilonzor-g9a-kvartal-ID4c6kT.html,800 000 сум,800000.0,сум,,,,,4c6kT,23,chilonzor
Срочно срочно срочно Аренда Чилонзор 23 квартал Ширин чорраха,https://www.olx.uz/d/obyavlenie/srochno-srochno-srochno-arenda-chilonzor-23-kvartal-shirin-chorraha-ID4fbsT.html,400 у.е.,400.0,у.е,,,,,4fbsT,23,chilonzor
Chilonzor metro yaqinda arenda bezmakler metro 5 daqiqa,https://www.olx.uz/d/obyavlenie/chilonzor-metro-yaqinda-arenda-bezmakler-metro-5-daqiqa-ID4f9Y2.html,250 у.е.,250.0,у.е,,,,,4f9Y2,23,chilonzor
Чиланзор 1 кв 3/1/4 700 ye,https://www.olx.uz/d/obyavlenie/chilanzor-1-kv-3-1-4-700-ye-ID4dZlR.html,700 у.е.,700.0,у.е,,,,,4dZlR,23,chilonzor
Аренда квартиры Чиланзар 3 однокомнатная,https://www.olx.uz/d/obyavlenie/arenda-kvartiry-chilanzar-3-odnokomnatnaya-ID4fbhW.html,450 у.е.,450.0,у.е,,,,,4fbhW,23,chilonzor
"Аренда постучная квартира,Без маклер ижара,Кунлик ва ойлик квартира,",https://www.olx.uz/d/obyavlenie/arenda-postuchnaya-kvartira-bez-makler-izhara-kunlik-va-oylik-kvartira-ID4f0Ys.html,120 000 сум,120000.0,сум,,,,,4f0Ys,23,chilonzor
Сдаётся 2х ком 4 этаж 4 дом Чилонзор 18 квартал,https://www.olx.uz/d/obyavlenie/sdaetsya-2h-kom-4-etazh-4-dom-chilonzor-18-kvartal-ID4fa3A.html,450 у.е.,450.0,у.е,,,,,4fa3A,23,chilonzor
Аренда 3-комнатной квартиры в Чиланзарском районе,https://www.olx.uz/d/obyavlenie/arenda-3-komnatnoy-kvartiry-v-chilanzarskom-rayone-ID4f8Sz.html,450 у.е.,450.0,у.е,,,,,4f8Sz,23,chilonzor
Сдам вартиру на Чиланзаре,https://www.olx.uz/d/obyavlenie/sdam-vartiru-na-chilanzare-ID4d47B.html,350 у.е.,350.0,у.е,,,,,4d47B,23,chilonzor
сдается квартира,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-ID3f7wU.html,600 у.е.,600.0,у.е,,,,,3f7wU,23,chilonzor
"Сдается квартира в новостройке 
Ориентир - Чиланзар Ц",https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-v-novostroyke-orientir-chilanzar-ts-ID3s4Za.html,600 у.е.,600.0,у.е,,,,,3s4Za,23,chilonzor
Сдаётся квартира на Чиланзар 6кв.‼️,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-na-chilanzar-6kv-ID3J1Pn.html,650 у.е.,650.0,у.е,,,,,3J1Pn,23,chilonzor
Yangihayotdagi. Kvartira ijaraga beriladi. Сдам 2х комнатную квартиру,https://www.olx.uz/d/obyavlenie/yangihayotdagi-kvartira-ijaraga-beriladi-sdam-2h-komnatnuyu-kvartiru-ID4cPkq.html,500 у.е.,500.0,у.е,,,,,4cPkq,23,chilonzor
Kvartira yigitlar uchun,https://www.olx.uz/d/obyavlenie/kvartira-yigitlar-uchun-ID4f1lL.html,1 200 000 сум,1200000.0,сум,,,,,4f1lL,23,chilonzor
Срочно!Сдам 2 х ком на Метро Чиланзар Ц Квартал Дока Хлеб с Обстановко,https://www.olx.uz/d/obyavlenie/srochno-sdam-2-h-kom-na-metro-chilanzar-ts-kvartal-doka-hleb-s-obstanovko-ID4f7T1.html,350 у.е.,350.0,у.е,,,,,4f7T1,23,chilonzor
Сдается квартира.. на ул.Арнасай,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-na-ul-arnasay-ID3qjEg.html,650 у.е.,650.0,у.е,,,,,3qjEg,23,chilonzor
Сдается Евро квартира,https://www.olx.uz/d/obyavlenie/sdaetsya-evro-kvartira-ID2M3FI.html,600 у.е.,600.0,у.е,,,,,2M3FI,23,chilonzor
Сдаётся квартира,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-ID1FYGE.html,800 у.е.,800.0,у.е,,,,,1FYGE,23,chilonzor
Сдается квартира новострой метро Новза Ng9134,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-novostroy-metro-novza-ng9134-ID4dZal.html,800 у.е.,800.0,у.е,,,,,4dZal,23,chilonzor
Chilonzor 18 kv,https://www.olx.uz/d/obyavlenie/chilonzor-18-kv-ID48tXH.html,89 у.е. Договорная,89.0,у.е,,,,,48tXH,23,chilonzor
Чиланзар 3х комнатная новостройка Октепа Сохил,https://www.olx.uz/d/obyavlenie/chilanzar-3h-komnatnaya-novostroyka-oktepa-sohil-ID4fb6O.html,650 у.е.,650.0,у.е,,,,,4fb6O,23,chilonzor
Срочно сдаётся! 2-ком/3/9. На Чиланзаре. Ор-р Метро Чиланзар .,https://www.olx.uz/d/obyavlenie/srochno-sdaetsya-2-kom-3-9-na-chilanzare-or-r-metro-chilanzar-ID38i4D.html,500 у.е. Договорная,500.0,у.е,,,,,38i4D,23,chilonzor
Чиланзар 6.  Аренда. 2 х комнатная средний ремонт,https://www.olx.uz/d/obyavlenie/chilanzar-6-arenda-2-h-komnatnaya-sredniy-remont-ID4fb5w.html,350 у.е.,350.0,у.е,,,,,4fb5w,23,chilonzor
Chilonzor 9 kvartalda 3honali arendaga kvartira bor remontlari urtacha,https://www.olx.uz/d/obyavlenie/chilonzor-9-kvartalda-3honali-arendaga-kvartira-bor-remontlari-urtacha-ID4f9Uw.html,400 у.е.,400.0,у.е,,,,,4f9Uw,23,chilonzor
Чилонзор 7 спорт тавар 3 хона,https://www.olx.uz/d/obyavlenie/chilonzor-7-sport-tavar-3-hona-ID4enHr.html,450 у.е.,450.0,у.е,,,,,4enHr,23,chilonzor
"2 xanali, kvartiraga beriledi",https://www.olx.uz/d/obyavlenie/2-xanali-kvartiraga-beriledi-ID45eLl.html,6 000 000 сум,6000000.0,сум,,,,,45eLl,23,chilonzor
Алгоритм центр только для иностранцев телеграмм,https://www.olx.uz/d/obyavlenie/algoritm-tsentr-tolko-dlya-inostrantsev-telegramm-ID4bsSo.html,500 у.е. Договорная,500.0,у.е,,,,,4bsSo,23,chilonzor
Сдается комната с хозяйкой,https://www.olx.uz/d/obyavlenie/sdaetsya-komnata-s-hozyaykoy-ID4f6wI.html,1 500 000 сум,1500000.0,сум,,,,,4f6wI,23,chilonzor
Arenda kvartira chilonzor 12,https://www.olx.uz/d/obyavlenie/arenda-kvartira-chilonzor-12-ID4fb4P.html,550 у.е.,550.0,у.е,,,,,4fb4P,23,chilonzor
Ваше Идеальное Пространство 2х.ком Квартира на ЧИЛАНЗАРЕ,https://www.olx.uz/d/obyavlenie/vashe-idealnoe-prostranstvo-2h-kom-kvartira-na-chilanzare-ID3w4aD.html,550 у.е. Договорная,550.0,у.е,,,,,3w4aD,23,chilonzor
1*2х/ 3 / 4 комнат. Чиланзар-24 Кв. Мебель+Техника. С Ремотом.,https://www.olx.uz/d/obyavlenie/12h-3-4-komnat-chilanzar-24-kv-mebel-tehnika-s-remotom-ID4cYSr.html,360 у.е.,360.0,у.е,,,,,4cYSr,23,chilonzor
Shuxrat chorrahada 2xona uy ijaraga beriladi,https://www.olx.uz/d/obyavlenie/shuxrat-chorrahada-2xona-uy-ijaraga-beriladi-ID4enEX.html,500 у.е.,500.0,у.е,,,,,4enEX,23,chilonzor
Болларга Чилонзор 7-квартлда 2хона уй ижарага берилади,https://www.olx.uz/d/obyavlenie/bollarga-chilonzor-7-kvartlda-2hona-uy-izharaga-beriladi-ID4enCy.html,450 у.е.,450.0,у.е,,,,,4enCy,23,chilonzor
Аренда Алгаритм м-в Гулистон 3/2/9 350$,https://www.olx.uz/d/obyavlenie/arenda-algaritm-m-v-guliston-3-2-9-350-ID4faXM.html,350 у.е.,350.0,у.е,,,,,4faXM,23,chilonzor
Аренда улица саламатина. Одна комнатная,https://www.olx.uz/d/obyavlenie/arenda-ulitsa-salamatina-odna-komnatnaya-ID4dYWQ.html,400 у.е. Договорная,400.0,у.е,,,,,4dYWQ,23,chilonzor
Ижарага берилади сдается в аренду,https://www.olx.uz/d/obyavlenie/izharaga-beriladi-sdaetsya-v-arendu-ID3WPIi.html,500 у.е.,500.0,у.е,,,,,3WPIi,23,chilonzor
Сдаём квариру,https://www.olx.uz/d/obyavlenie/sdaem-kvariru-ID1YLck.html,700 у.е.,700.0,у.е,,,,,1YLck,23,chilonzor
Аренда 1 комнатная Чиланзар 3 с удобствами,https://www.olx.uz/d/obyavlenie/arenda-1-komnatnaya-chilanzar-3-s-udobstvami-ID4faUe.html,450 у.е.,450.0,у.е,,,,,4faUe,23,chilonzor
Apartiment Olmozor tumani sabonda navastroyka 2 xona arendaga berilad,https://www.olx.uz/d/obyavlenie/apartiment-olmozor-tumani-sabonda-navastroyka-2-xona-arendaga-berilad-ID4dInb.html,700 у.е. Договорная,700.0,у.е,,,,,4dInb,23,chilonzor
Сдается в аренду 2 комнатная квартира на м. Дружбе народов,https://www.olx.uz/d/obyavlenie/sdaetsya-v-arendu-2-komnatnaya-kvartira-na-m-druzhbe-narodov-ID4eZHE.html,400 у.е.,400.0,у.е,,,,,4eZHE,23,chilonzor
Сдаю квартиру в районе чиланзар,https://www.olx.uz/d/obyavlenie/sdayu-kvartiru-v-rayone-chilanzar-ID4d9Mr.html,125 у.е.,125.0,у.е,,,,,4d9Mr,23,chilonzor
Аренда Чиланзар 3 1/3/4.,https://www.olx.uz/d/obyavlenie/arenda-chilanzar-3-1-3-4-ID4faTt.html,450 у.е.,450.0,у.е,,,,,4faTt,23,chilonzor
Sherikchilikka bollarga kv bor,https://www.olx.uz/d/obyavlenie/sherikchilikka-bollarga-kv-bor-ID3IUid.html,850 000 сум,850000.0,сум,,,,,3IUid,23,chilonzor
Арендага квартира ойлага болларга қизларга Чилонзор метро яқин 1кв узо,https://www.olx.uz/d/obyavlenie/arendaga-kvartira-oylaga-bollarga-izlarga-chilonzor-metro-yain-1kv-uzo-ID4eMD9.html,350 у.е.,350.0,у.е,,,,,4eMD9,23,chilonzor
Аренда 2 ком квартира в Чиланзаре,https://www.olx.uz/d/obyavlenie/arenda-2-kom-kvartira-v-chilanzare-ID4enpG.html,500 у.е.,500.0,у.е,,,,,4enpG,23,chilonzor
Аренда чиланзар 3.  Метро Хамза.  Одна комнатная,https://www.olx.uz/d/obyavlenie/arenda-chilanzar-3-metro-hamza-odna-komnatnaya-ID4faNV.html,450 у.е.,450.0,у.е,,,,,4faNV,23,chilonzor
Аренда Квартира Чилонзор-8 Парус,https://www.olx.uz/d/obyavlenie/arenda-kvartira-chilonzor-8-parus-ID45ZdY.html,500 у.е. Договорная,500.0,у.е,,,,,45ZdY,23,chilonzor
Сдается на Чиланзар 7,https://www.olx.uz/d/obyavlenie/sdaetsya-na-chilanzar-7-ID2Ml3D.html,500 у.е.,500.0,у.е,,,,,2Ml3D,23,chilonzor
Arenda kvartira chilonzor 24,https://www.olx.uz/d/obyavlenie/arenda-kvartira-chilonzor-24-ID4faKj.html,500 у.е.,500.0,у.е,,,,,4faKj,23,chilonzor
"Сдаётся Евро Хай-тек всё есть 700$ Чиланзар-1 2/3/4 103-школа, 200-Де",https://www.olx.uz/d/obyavlenie/sdaetsya-evro-hay-tek-vse-est-700-chilanzar-1-2-3-4-103-shkola-200-de-ID43NSL.html,700 у.е. Договорная,700.0,у.е,,,,,43NSL,23,chilonzor
Аренда Чиланзар 15 квартал 3/5/5,https://www.olx.uz/d/obyavlenie/arenda-chilanzar-15-kvartal-3-5-5-ID4enkw.html,450 у.е.,450.0,у.е,,,,,4enkw,23,chilonzor
Srochna yaxshi insonlarga,https://www.olx.uz/d/obyavlenie/srochna-yaxshi-insonlarga-ID4f8dm.html,400 у.е.,400.0,у.е,,,,,4f8dm,23,chilonzor
Срочно Аренда Чилонзор 3ком Навастройка,https://www.olx.uz/d/obyavlenie/srochno-arenda-chilonzor-3kom-navastroyka-ID4eNIB.html,650 у.е.,650.0,у.е,,,,,4eNIB,23,chilonzor
Низкая цена!!! NRG Park 2x комнатная премиум квартира,https://www.olx.uz/d/obyavlenie/nizkaya-tsena-nrg-park-2x-komnatnaya-premium-kvartira-ID3ZX3P.html,600 у.е. Договорная,600.0,у.е,,,,,3ZX3P,23,chilonzor
Сдаётся квартира 3/2/7 метро Хамза,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-3-2-7-metro-hamza-ID26sWM.html,1 600 у.е.,1600.0,у.е,,,,,26sWM,23,chilonzor
"Аренда 350у.е Чиланзар-13 1/3/9 ТВ,Стиралка, Хол и ковры Фарход туйхон",https://www.olx.uz/d/obyavlenie/arenda-350u-e-chilanzar-13-1-3-9-tv-stiralka-hol-i-kovry-farhod-tuyhon-ID4eMvl.html,350 у.е.,350.0,у.е,,,,,4eMvl,23,chilonzor
Уютная просторная  квартира 4/4/9 на метро Хамза,https://www.olx.uz/d/obyavlenie/uyutnaya-prostornaya-kvartira-4-4-9-na-metro-hamza-ID4eMwy.html,900 у.е.,900.0,у.е,,,,,4eMwy,23,chilonzor
Сдаётся в аренду 3х ком.  квартира Чиланзар-19 квартал,https://www.olx.uz/d/obyavlenie/sdaetsya-v-arendu-3h-kom-kvartira-chilanzar-19-kvartal-ID3RPTI.html,600 у.е.,600.0,у.е,,,,,3RPTI,23,chilonzor
Аренда квартиры Со всеми удобствами,https://www.olx.uz/d/obyavlenie/arenda-kvartiry-so-vsemi-udobstvami-ID4dYFU.html,600 у.е.,600.0,у.е,,,,,4dYFU,23,chilonzor
ЧИЛАНЗАР 5 кв  1 ХОНА 2 Хона Килган Тозза Ремонт Шароитлари,https://www.olx.uz/d/obyavlenie/chilanzar-5-kv-1-hona-2-hona-kilgan-tozza-remont-sharoitlari-ID3Ynsn.html,300 у.е.,300.0,у.е,,,,,3Ynsn,23,chilonzor
SHERIKLIKKA BOLLARga CHilanzar 23 Kv 2 XoNa sharoit remonT Bor srochna,https://www.olx.uz/d/obyavlenie/sheriklikka-bollarga-chilanzar-23-kv-2-xona-sharoit-remont-bor-srochna-ID3qkRo.html,700 000 сум,700000.0,сум,,,,,3qkRo,23,chilonzor
Сдаётся своя 1 - комнатная квартира со всеми удобствами в Чиланзаре 4,https://www.olx.uz/d/obyavlenie/sdaetsya-svoya-1-komnatnaya-kvartira-so-vsemi-udobstvami-v-chilanzare-4-ID4faCK.html,450 у.е.,450.0,у.е,,,,,4faCK,23,chilonzor
Аренда 3 комнатной квартиры Чиланзар 15,https://www.olx.uz/d/obyavlenie/arenda-3-komnatnoy-kvartiry-chilanzar-15-ID4endm.html,450 у.е.,450.0,у.е,,,,,4endm,23,chilonzor
Аренда Чиланзар 6 с мебелью и техникой  Голерейка  1/2/4,https://www.olx.uz/d/obyavlenie/arenda-chilanzar-6-s-mebelyu-i-tehnikoy-golereyka-1-2-4-ID4f7nu.html,300 у.е.,300.0,у.е,,,,,4f7nu,23,chilonzor
Kvartiraga ijaraga sheriklikga turishga bollar olinadi,https://www.olx.uz/d/obyavlenie/kvartiraga-ijaraga-sheriklikga-turishga-bollar-olinadi-ID4f8kE.html,100 у.е.,100.0,у.е,,,,,4f8kE,23,chilonzor
Arendaga juda chiroyli va shinam kvartira,https://www.olx.uz/d/obyavlenie/arendaga-juda-chiroyli-va-shinam-kvartira-ID44ByP.html,700 у.е.,700.0,у.е,,,,,44ByP,23,chilonzor
